key_col,season,game_date,game_id,team_abbrev,team_id,toc,toc_string,points_for,points_against,is_win,fgm,fga,tpm,tpa,ftm,fta,oreb,dreb,ast,tov,stl,blk,shots_blocked,pf,pf_drawn,points,plus_minus,is_home
1610612747218010422019-03-17,2019,2019-03-17,21801042,LAL,1610612747,2880,48:00,123,124,0,47,97,7,27,22,28,15,20,26,10,4,5,5,21,26,,-1,0
1610612752218010422019-03-17,2019,2019-03-17,21801042,NYK,1610612752,2880,48:00,124,123,1,44,76,12,26,24,29,10,35,24,23,12,5,5,26,21,,1,1
1610612749218010432019-03-17,2019,2019-03-17,21801043,MIL,1610612749,2880,48:00,125,130,0,43,95,16,50,23,28,10,35,25,10,8,6,2,22,23,,-5,1
1610612755218010432019-03-17,2019,2019-03-17,21801043,PHI,1610612755,2880,48:00,130,125,1,47,100,15,32,21,30,15,39,26,13,9,2,6,23,22,,5,0
1610612761218010442019-03-17,2019,2019-03-17,21801044,TOR,1610612761,2880,48:00,107,110,0,39,82,18,36,11,14,7,31,25,12,8,2,3,22,18,,-3,0
1610612765218010442019-03-17,2019,2019-03-17,21801044,DET,1610612765,2880,48:00,110,107,1,39,83,8,27,24,27,11,33,23,10,2,3,2,18,22,,3,1
1610612748218010452019-03-17,2019,2019-03-17,21801045,MIA,1610612748,2880,48:00,93,75,1,34,86,13,33,12,19,14,41,25,11,6,7,5,21,19,,18,1
1610612766218010452019-03-17,2019,2019-03-17,21801045,CHA,1610612766,2880,48:00,75,93,0,26,83,7,36,16,18,11,33,11,12,6,5,7,19,21,,-18,0
1610612737218010462019-03-17,2019,2019-03-17,21801046,ATL,1610612737,2880,48:00,91,101,0,38,91,8,35,7,10,8,42,20,18,12,3,3,29,15,,-10,0
1610612753218010462019-03-17,2019,2019-03-17,21801046,ORL,1610612753,2880,48:00,101,91,1,33,85,9,37,26,33,10,45,21,14,8,3,3,15,29,,10,1
1610612741218010472019-03-17,2019,2019-03-17,21801047,CHI,1610612741,2880,48:00,102,129,0,39,88,10,26,14,21,10,29,20,19,12,6,7,16,21,,-27,0
1610612758218010472019-03-17,2019,2019-03-17,21801047,SAC,1610612758,2880,48:00,129,102,1,54,103,8,23,13,16,15,33,28,10,6,7,6,21,16,,27,1
1610612745218010482019-03-17,2019,2019-03-17,21801048,HOU,1610612745,2880,48:00,117,102,1,43,94,21,50,10,14,10,34,29,9,5,3,4,26,13,,15,1
1610612750218010482019-03-17,2019,2019-03-17,21801048,MIN,1610612750,2880,48:00,102,117,0,38,92,10,32,16,23,15,37,22,14,9,4,3,13,26,,-15,0
1610612746218010492019-03-17,2019,2019-03-17,21801049,LAC,1610612746,2880,48:00,119,116,1,42,97,12,31,23,28,16,38,26,13,6,6,7,25,28,,3,1
1610612751218010492019-03-17,2019,2019-03-17,21801049,BKN,1610612751,2880,48:00,116,119,0,42,100,14,38,18,25,15,36,26,14,8,7,6,28,25,,-3,0
1610612739218010502019-03-18,2019,2019-03-18,21801050,CLE,1610612739,2880,48:00,126,119,1,46,79,11,22,23,27,5,31,22,8,6,3,4,16,21,,7,1
1610612765218010502019-03-18,2019,2019-03-18,21801050,DET,1610612765,2880,48:00,119,126,0,42,94,18,44,17,21,19,28,24,11,6,4,3,21,16,,-7,0
1610612762218010512019-03-18,2019,2019-03-18,21801051,UTA,1610612762,2880,48:00,116,95,1,49,91,14,37,4,6,7,34,35,17,9,8,2,21,16,,21,0
1610612764218010512019-03-18,2019,2019-03-18,21801051,WAS,1610612764,2880,48:00,95,116,0,34,81,8,27,19,22,5,29,20,16,10,2,8,16,21,,-21,1
1610612738218010522019-03-18,2019,2019-03-18,21801052,BOS,1610612738,2880,48:00,105,114,0,39,93,12,39,15,19,12,25,24,12,6,5,5,16,20,,-9,1
1610612743218010522019-03-18,2019,2019-03-18,21801052,DEN,1610612743,2880,48:00,114,105,1,46,94,14,39,8,10,11,40,29,17,12,5,5,20,16,,9,0
1610612752218010532019-03-18,2019,2019-03-18,21801053,NYK,1610612752,2880,48:00,92,128,0,28,85,8,35,28,32,7,29,16,13,5,4,6,18,22,,-36,0
1610612761218010532019-03-18,2019,2019-03-18,21801053,TOR,1610612761,2880,48:00,128,92,1,49,88,17,40,13,22,5,45,36,14,8,6,4,22,18,,36,1
1610612748218010542019-03-18,2019,2019-03-18,21801054,MIA,1610612748,2880,48:00,116,107,1,46,97,9,29,15,16,9,35,30,8,4,4,8,23,17,,9,0
1610612760218010542019-03-18,2019,2019-03-18,21801054,OKC,1610612760,2880,48:00,107,116,0,38,87,10,37,21,27,13,36,21,19,13,8,4,17,23,,-9,1
1610612744218010552019-03-18,2019,2019-03-18,21801055,GSW,1610612744,2880,48:00,105,111,0,41,88,13,39,10,12,7,36,27,13,7,6,5,21,12,,-6,0
1610612759218010552019-03-18,2019,2019-03-18,21801055,SAS,1610612759,2880,48:00,111,105,1,41,88,10,26,19,22,10,36,20,10,7,5,6,12,21,,6,1
1610612740218010562019-03-18,2019,2019-03-18,21801056,NOP,1610612740,3180,53:00,129,125,1,49,104,12,39,19,22,14,41,34,17,9,6,6,28,26,,4,0
1610612742218010562019-03-18,2019,2019-03-18,21801056,DAL,1610612742,3180,53:00,125,129,0,46,105,9,35,24,29,14,36,27,15,7,6,6,26,28,,-4,1
1610612741218010572019-03-18,2019,2019-03-18,21801057,CHI,1610612741,2880,48:00,116,101,1,46,89,4,16,20,24,11,38,21,13,5,4,5,22,23,,15,0
1610612756218010572019-03-18,2019,2019-03-18,21801057,PHX,1610612756,2880,48:00,101,116,0,39,84,7,26,16,26,9,29,24,12,9,5,4,23,22,,-15,1
1610612754218010582019-03-18,2019,2019-03-18,21801058,IND,1610612754,2880,48:00,98,106,0,35,83,10,24,18,22,12,27,25,13,8,3,9,21,23,,-8,0
1610612757218010582019-03-18,2019,2019-03-18,21801058,POR,1610612757,2880,48:00,106,98,1,37,79,13,32,19,21,8,30,24,17,12,9,3,23,21,,8,1
1610612755218010592019-03-19,2019,2019-03-19,21801059,PHI,1610612755,2880,48:00,118,114,1,43,86,11,32,21,28,6,38,29,7,3,4,2,29,22,,4,0
1610612766218010592019-03-19,2019,2019-03-19,21801059,CHA,1610612766,2880,48:00,114,118,0,36,83,9,35,33,44,10,36,16,9,5,2,4,22,29,,-4,1
1610612737218010602019-03-19,2019,2019-03-19,21801060,ATL,1610612737,2880,48:00,105,121,0,39,84,15,40,12,15,8,37,30,19,13,1,2,23,17,,-16,1
1610612745218010602019-03-19,2019,2019-03-19,21801060,HOU,1610612745,2880,48:00,121,105,1,40,78,19,47,22,30,6,31,28,14,6,2,1,17,23,,16,0
1610612747218010612019-03-19,2019,2019-03-19,21801061,LAL,1610612747,2880,48:00,101,115,0,33,86,16,43,19,23,8,34,20,19,9,5,4,18,19,,-14,0
1610612749218010612019-03-19,2019,2019-03-19,21801061,MIL,1610612749,2880,48:00,115,101,1,41,89,15,47,18,27,12,42,25,17,9,4,5,19,18,,14,1
1610612744218010622019-03-19,2019,2019-03-19,21801062,GSW,1610612744,2880,48:00,117,107,1,44,91,19,42,10,14,8,38,39,13,7,7,0,25,14,,10,0
1610612750218010622019-03-19,2019,2019-03-19,21801062,MIN,1610612750,2880,48:00,107,117,0,36,89,9,36,26,32,13,39,25,13,6,0,7,14,25,,-10,1
1610612751218010632019-03-19,2019,2019-03-19,21801063,BKN,1610612751,2880,48:00,123,121,1,47,94,12,35,17,23,11,30,28,18,13,4,1,20,19,,2,0
1610612758218010632019-03-19,2019,2019-03-19,21801063,SAC,1610612758,2880,48:00,121,123,0,49,95,9,25,14,20,14,32,25,20,16,1,4,19,20,,-2,1
1610612746218010642019-03-19,2019,2019-03-19,21801064,LAC,1610612746,2880,48:00,115,109,1,43,89,10,34,19,27,10,29,28,13,8,2,6,21,20,,6,1
1610612754218010642019-03-19,2019,2019-03-19,21801064,IND,1610612754,2880,48:00,109,115,0,45,87,7,21,12,17,11,35,30,20,14,6,2,20,21,,-6,0
1610612739218010652019-03-20,2019,2019-03-20,21801065,CLE,1610612739,2880,48:00,107,102,1,39,93,11,39,18,24,13,41,18,11,9,6,7,17,16,,5,1
1610612749218010652019-03-20,2019,2019-03-20,21801065,MIL,1610612749,2880,48:00,102,107,0,36,91,13,32,17,21,11,40,24,9,4,7,6,16,17,,-5,0
1610612740218010662019-03-20,2019,2019-03-20,21801066,NOP,1610612740,2880,48:00,96,119,0,38,102,10,34,10,13,14,35,24,13,8,2,10,15,14,,-23,0
1610612753218010662019-03-20,2019,2019-03-20,21801066,ORL,1610612753,2880,48:00,119,96,1,46,102,15,38,12,14,20,45,28,14,9,10,2,14,15,,23,1
1610612738218010672019-03-20,2019,2019-03-20,21801067,BOS,1610612738,2880,48:00,115,118,0,45,96,12,32,13,16,10,36,22,8,5,3,5,25,17,,-3,0
1610612755218010672019-03-20,2019,2019-03-20,21801067,PHI,1610612755,2880,48:00,118,115,1,34,90,11,33,39,43,17,37,23,8,1,5,3,17,25,,3,1
1610612752218010682019-03-20,2019,2019-03-20,21801068,NYK,1610612752,2880,48:00,116,137,0,45,86,13,31,13,21,8,32,23,14,7,6,3,21,18,,-21,1
1610612762218010682019-03-20,2019,2019-03-20,21801068,UTA,1610612762,2880,48:00,137,116,1,48,85,20,42,21,25,7,33,38,10,6,3,6,18,21,,21,0
1610612741218010692019-03-20,2019,2019-03-20,21801069,CHI,1610612741,3180,53:00,126,120,1,50,106,12,23,14,17,15,33,29,13,10,2,9,16,22,,6,1
1610612764218010692019-03-20,2019,2019-03-20,21801069,WAS,1610612764,3180,53:00,120,126,0,44,93,14,42,18,23,12,38,25,16,10,9,2,22,16,,-6,0
1610612745218010702019-03-20,2019,2019-03-20,21801070,HOU,1610612745,3180,53:00,125,126,0,42,94,21,48,20,20,11,28,19,12,8,4,0,27,19,,-1,0
1610612763218010702019-03-20,2019,2019-03-20,21801070,MEM,1610612763,3180,53:00,126,125,1,41,89,13,37,31,39,15,36,20,17,10,0,4,19,27,,1,1
1610612748218010712019-03-20,2019,2019-03-20,21801071,MIA,1610612748,2880,48:00,110,105,1,40,86,16,35,14,18,6,42,23,10,2,5,3,21,13,,5,0
1610612759218010712019-03-20,2019,2019-03-20,21801071,SAS,1610612759,2880,48:00,105,110,0,38,88,14,34,15,21,10,36,30,8,6,3,5,13,21,,-5,1
1610612760218010722019-03-20,2019,2019-03-20,21801072,OKC,1610612760,3180,53:00,114,123,0,43,103,13,43,15,29,16,32,22,17,11,2,5,22,28,,-9,1
1610612761218010722019-03-20,2019,2019-03-20,21801072,TOR,1610612761,3180,53:00,123,114,1,45,87,14,36,19,21,6,46,30,17,6,5,2,28,22,,9,0
1610612742218010732019-03-20,2019,2019-03-20,21801073,DAL,1610612742,2880,48:00,118,126,0,43,87,10,30,22,25,6,29,20,11,6,6,4,22,17,,-8,0
1610612757218010732019-03-20,2019,2019-03-20,21801073,POR,1610612757,2880,48:00,126,118,1,45,91,16,36,20,25,12,36,23,14,8,4,6,17,22,,8,1
1610612750218010742019-03-21,2019,2019-03-21,21801074,MIN,1610612750,2880,48:00,106,113,0,39,88,10,28,18,29,9,40,23,13,5,7,6,21,25,,-7,0
1610612766218010742019-03-21,2019,2019-03-21,21801074,CHA,1610612766,2880,48:00,113,106,1,43,100,9,29,18,24,15,40,26,10,6,6,7,25,21,,7,1
1610612743218010752019-03-21,2019,2019-03-21,21801075,DEN,1610612743,2880,48:00,113,108,1,46,87,14,30,7,11,9,31,30,8,4,4,2,20,16,,5,0
1610612764218010752019-03-21,2019,2019-03-21,21801075,WAS,1610612764,2880,48:00,108,113,0,40,79,8,28,20,21,6,32,25,12,9,2,4,16,20,,-5,1
1610612737218010762019-03-21,2019,2019-03-21,21801076,ATL,1610612737,2880,48:00,117,114,1,41,87,19,40,16,23,9,34,26,16,12,5,3,23,24,,3,1
1610612762218010762019-03-21,2019,2019-03-21,21801076,UTA,1610612762,2880,48:00,114,117,0,43,94,10,32,18,26,14,35,25,15,8,3,5,24,23,,-3,0
1610612756218010772019-03-21,2019,2019-03-21,21801077,PHX,1610612756,2880,48:00,98,118,0,35,73,7,26,21,26,7,28,22,19,11,4,6,27,26,,-20,1
1610612765218010772019-03-21,2019,2019-03-21,21801077,DET,1610612765,2880,48:00,118,98,1,38,90,17,42,25,34,19,27,23,13,6,6,4,26,27,,20,0
1610612742218010782019-03-21,2019,2019-03-21,21801078,DAL,1610612742,2880,48:00,100,116,0,36,92,12,40,16,23,9,34,23,7,7,6,9,22,18,,-16,0
1610612758218010782019-03-21,2019,2019-03-21,21801078,SAC,1610612758,2880,48:00,116,100,1,41,87,13,35,21,28,12,46,24,12,5,9,6,18,22,,16,1
1610612744218010792019-03-21,2019,2019-03-21,21801079,GSW,1610612744,2880,48:00,112,89,1,44,89,13,36,11,16,10,40,32,15,7,8,3,19,18,,23,1
1610612754218010792019-03-21,2019,2019-03-21,21801079,IND,1610612754,2880,48:00,89,112,0,35,91,6,23,13,17,12,35,17,15,6,3,8,18,19,,-23,0
1610612753218010802019-03-22,2019,2019-03-22,21801080,ORL,1610612753,3180,53:00,123,119,1,44,93,14,39,21,27,4,40,30,8,5,5,6,16,25,,4,1
1610612763218010802019-03-22,2019,2019-03-22,21801080,MEM,1610612763,3180,53:00,119,123,0,47,93,15,38,10,21,10,42,28,13,6,6,5,25,16,,-4,0
1610612739218010812019-03-22,2019,2019-03-22,21801081,CLE,1610612739,2880,48:00,108,110,0,43,90,12,31,10,13,8,33,14,13,6,2,6,22,16,,-2,1
1610612746218010812019-03-22,2019,2019-03-22,21801081,LAC,1610612746,2880,48:00,110,108,1,42,82,6,26,20,23,7,36,24,11,7,6,2,16,22,,2,0
1610612743218010822019-03-22,2019,2019-03-22,21801082,DEN,1610612743,2880,48:00,111,93,1,40,96,15,38,16,19,17,45,24,8,3,5,5,16,15,,18,0
1610612752218010822019-03-22,2019,2019-03-22,21801082,NYK,1610612752,2880,48:00,93,111,0,34,90,9,32,16,21,8,37,20,7,5,5,5,15,16,,-18,1
1610612760218010832019-03-22,2019,2019-03-22,21801083,OKC,1610612760,2880,48:00,116,109,1,42,94,20,43,12,14,12,27,30,12,7,6,7,21,24,,7,0
1610612761218010832019-03-22,2019,2019-03-22,21801083,TOR,1610612761,2880,48:00,109,116,0,39,78,13,25,18,21,11,35,20,21,9,7,6,24,21,,-7,1
1610612745218010842019-03-22,2019,2019-03-22,21801084,HOU,1610612745,2880,48:00,111,105,1,36,86,14,37,25,32,8,40,12,9,6,4,7,19,23,,6,1
1610612759218010842019-03-22,2019,2019-03-22,21801084,SAS,1610612759,2880,48:00,105,111,0,41,90,7,24,16,17,9,39,27,11,5,7,4,23,19,,-6,0
1610612748218010852019-03-22,2019,2019-03-22,21801085,MIA,1610612748,2880,48:00,87,116,0,32,85,11,37,12,23,10,30,20,9,5,6,5,18,23,,-29,0
1610612749218010852019-03-22,2019,2019-03-22,21801085,MIL,1610612749,2880,48:00,116,87,1,43,85,17,34,13,20,9,43,33,14,7,5,6,23,18,,29,1
1610612747218010862019-03-22,2019,2019-03-22,21801086,LAL,1610612747,2880,48:00,106,111,0,37,96,9,36,23,32,19,40,21,16,8,9,4,26,26,,-5,1
1610612751218010862019-03-22,2019,2019-03-22,21801086,BKN,1610612751,2880,48:00,111,106,1,37,92,16,42,21,28,11,36,21,13,8,4,9,26,26,,5,0
1610612738218010872019-03-23,2019,2019-03-23,21801087,BOS,1610612738,2880,48:00,117,124,0,44,93,19,43,10,15,7,35,31,10,7,8,5,23,15,,-7,0
1610612766218010872019-03-23,2019,2019-03-23,21801087,CHA,1610612766,2880,48:00,124,117,1,42,95,18,38,22,28,14,39,26,11,6,5,8,15,23,,7,1
1610612737218010882019-03-23,2019,2019-03-23,21801088,ATL,1610612737,2880,48:00,129,127,1,49,106,15,47,16,21,15,34,28,12,7,7,4,26,16,,2,1
1610612755218010882019-03-23,2019,2019-03-23,21801088,PHI,1610612755,2880,48:00,127,129,0,42,91,10,23,33,39,14,38,21,13,8,4,7,16,26,,-2,0
1610612748218010892019-03-23,2019,2019-03-23,21801089,MIA,1610612748,2880,48:00,113,108,1,44,88,12,39,13,19,12,32,29,11,5,10,2,23,20,,5,0
1610612764218010892019-03-23,2019,2019-03-23,21801089,WAS,1610612764,2880,48:00,108,113,0,41,96,9,30,17,23,21,32,25,12,5,2,10,20,23,,-5,1
1610612741218010902019-03-23,2019,2019-03-23,21801090,CHI,1610612741,2880,48:00,83,114,0,33,92,2,16,15,20,11,34,16,12,7,3,8,16,17,,-31,1
1610612762218010902019-03-23,2019,2019-03-23,21801090,UTA,1610612762,2880,48:00,114,83,1,46,95,11,32,11,15,12,46,27,11,6,8,3,17,16,,31,0
1610612750218010912019-03-23,2019,2019-03-23,21801091,MIN,1610612750,2880,48:00,112,99,1,40,83,12,26,20,21,13,36,25,19,8,10,4,21,23,,13,0
1610612763218010912019-03-23,2019,2019-03-23,21801091,MEM,1610612763,2880,48:00,99,112,0,36,96,10,33,17,22,20,27,22,15,7,4,10,23,21,,-13,1
1610612742218010922019-03-23,2019,2019-03-23,21801092,DAL,1610612742,2880,48:00,126,91,1,44,83,21,49,17,22,8,41,33,9,6,2,2,22,22,,35,0
1610612744218010922019-03-23,2019,2019-03-23,21801092,GSW,1610612744,2880,48:00,91,126,0,36,90,4,30,15,21,8,28,22,10,7,2,2,22,22,,-35,1
1610612757218010932019-03-23,2019,2019-03-23,21801093,POR,1610612757,2880,48:00,117,112,1,43,79,11,26,20,27,11,31,22,12,9,4,3,15,22,,5,1
1610612765218010932019-03-23,2019,2019-03-23,21801093,DET,1610612765,2880,48:00,112,117,0,42,84,14,34,14,14,6,23,24,7,4,3,4,22,15,,-5,0
1610612756218010942019-03-23,2019,2019-03-23,21801094,PHX,1610612756,2880,48:00,103,112,0,36,88,9,34,22,26,10,33,25,14,7,4,3,21,19,,-9,0
1610612758218010942019-03-23,2019,2019-03-23,21801094,SAC,1610612758,2880,48:00,112,103,1,39,92,17,38,17,22,13,38,25,14,10,3,4,19,21,,9,1
1610612746218010952019-03-24,2019,2019-03-24,21801095,LAC,1610612746,2880,48:00,124,113,1,38,86,15,35,33,37,12,30,24,8,5,4,7,19,24,,11,0
1610612752218010952019-03-24,2019,2019-03-24,21801095,NYK,1610612752,2880,48:00,113,124,0,41,86,9,33,22,25,13,31,22,14,7,7,4,24,19,,-11,1
1610612739218010962019-03-24,2019,2019-03-24,21801096,CLE,1610612739,2880,48:00,105,127,0,41,96,11,41,12,17,12,33,23,12,8,1,7,21,13,,-22,0
1610612749218010962019-03-24,2019,2019-03-24,21801096,MIL,1610612749,2880,48:00,127,105,1,48,87,15,41,16,21,4,41,26,9,6,7,1,13,21,,22,1
1610612743218010972019-03-24,2019,2019-03-24,21801097,DEN,1610612743,2880,48:00,88,124,0,33,93,7,29,15,16,15,26,21,17,9,7,5,17,17,,-36,0
